Country,Country_Code,Year,total_pop,pop_dens_sq_km,urban_pop_perc,rural_pop_perc,elect_access_pop,ren_energy_cons_perc,clean_fuel_tech_cook_pop,co2_emiss_excl_lulucf,Gini coefficient (2021 prices),perceptions of criminality,homicide rate,police rate,incarceration rate,Access to small arms,intensity of internal conflict,violent demonstrations,Violent crime,Political instability,Political Terror Scale,weapons imports,terrorism impact,deaths from internal conflict,internal conflicts fought,military expenditure (% gdp),armed services personnel rate,un peacekeeping funding,nuclear and heavy weapons,weapons exports,refugees and idps,Neighbouring countries relations,external conflicts fought,deaths From external conflict,overall score,internal peace,external peace,safety and security,ongoing conflict,militarisation,"Agriculture, forestry, and fishing, value added (% of GDP)",Adjusted savings: natural resources depletion (% of GNI),Adjusted savings: net forest depletion (% of GNI),Access to electricity (% of population),Adjusted savings: energy depletion (% of GNI),Adjusted savings: carbon dioxide damage (% of GNI),Access to clean fuels and technologies for cooking (% of population),"Agriculture, forestry, and fishing, value added (annual % growth)",gdp
Kazakhstan,KAZ,2020,19482117.0,7.216400711,57.671,42.329,100.0,1.8,93.5,222.677,0.2868392,2.15,2.708,2.148,2.246,4.0,3.0,2.0,2.0,3.25,3.0,2.02,1.441,1.0,1.0,1.421,1.309,1.09,1.218,1.0,1.005,2.0,1.0,1.0,1.903,2.333,1.259,2.246,1.604,1.784,5.391282693,6.856031472,0.0,100.0,3.90181185,5.29762262,93.5,5.899999994,171082365861.423
Kyrgyz Republic,KGZ,2008,5318729.0,27.73059958,35.285,64.715,99.5,22.0,68.2,7.6036,0.3145065,3.75,3.576,2.5,2.754,4.0,4.0,1.5,4.0,2.75,3.0,1.055,1.559,1.0,1.0,1.789,1.304,5.0,1.019,1.654,1.014,3.0,1.0,1.0,2.35,2.725,1.787,2.706,2.006,2.254,23.48553315,2.516862762,0.0,99.5,0.119159762,4.085564548,68.2,0.862556875,5139958909.17936
Kyrgyz Republic,KGZ,2009,5389643.0,28.10032847,35.284,64.716,99.5,24.7,70.1,6.8986,0.2987395,3.25,3.574,2.5,2.754,4.0,4.0,1.5,4.0,2.75,3.0,1.028,1.559,1.0,1.0,1.789,1.304,5.0,1.019,1.254,1.016,3.0,1.0,1.0,2.313,2.692,1.745,2.661,2.006,2.18,18.76073747,2.984313183,0.0,99.5,0.063780577,4.140788113,70.1,6.724665171,4690061380.60253
Kyrgyz Republic,KGZ,2010,5467059.0,28.50395725,35.306,64.694,99.0,25.6,71.5,6.4851,0.30133805,3.3,3.564,2.5,2.452,4.0,4.0,1.5,4.0,2.75,1.5,1.013,1.559,1.0,1.0,1.789,1.304,5.0,1.019,1.252,1.016,3.0,1.0,1.0,2.227,2.549,1.745,2.462,2.006,2.178,17.44825618,7.268421443,0.0,99.0,0.087161932,4.042357245,71.5,-2.571594528,4794361863.01353
Kyrgyz Republic,KGZ,2011,5546586.5,28.91859489,35.352,64.648,98.3,26.0,72.8,7.8085,0.278397,3.45,3.489,2.5,2.452,4.0,4.0,1.5,4.0,2.75,2.5,1.005,1.559,2.019,1.053,1.789,1.304,5.0,1.019,1.247,1.497,3.0,1.0,1.0,2.372,2.746,1.812,2.64,2.217,2.176,16.56531665,8.114722745,0.0,98.3,0.122964288,4.103589095,72.8,1.846525152,6197765984.28468
Kyrgyz Republic,KGZ,2012,5652076.0,29.46859228,35.423,64.577,99.8,22.4,74.2,10.2332,0.27356684,2.85,5.0,2.5,2.397,4.0,4.0,1.5,4.0,2.75,4.0,1.0,1.559,1.0,1.053,1.789,1.302,4.874,1.019,1.155,1.986,3.0,1.0,1.0,2.455,2.85,1.863,2.994,2.012,2.144,16.65419638,2.410245515,0.0,99.8,0.110790919,4.856626401,74.2,1.247282236,6605142884.36215
Kyrgyz Republic,KGZ,2013,5777150.0,30.12069864,35.517,64.483,98.9,24.8,75.1,9.5841,0.28814632,3.35,3.827,2.5,2.397,4.0,4.0,1.5,4.0,2.625,3.0,1.0,1.369,1.0,1.053,1.76,1.307,4.074,1.019,1.067,1.997,3.0,1.0,1.0,2.327,2.68,1.797,2.758,2.012,2.032,14.63787255,4.351122722,0.0,98.9,0.096763169,4.38673198,75.1,2.650923992,7335033800.59056
Kyrgyz Republic,KGZ,2014,5905847.5,30.79169708,35.635,64.365,99.8,26.6,76.0,9.8589,0.26819003,3.05,3.124,2.5,2.317,4.0,4.0,1.25,4.0,2.5,3.0,1.0,1.748,1.0,1.053,1.66,1.302,2.879,1.019,1.0,1.013,3.0,1.0,1.0,2.176,2.587,1.558,2.512,2.012,1.867,14.71866312,2.974875778,0.0,99.8,0.088588939,4.566692388,76.0,-0.549727337,7468102412.68237
Kyrgyz Republic,KGZ,2015,6040035.5,31.49132169,35.777,64.223,98.7,23.5,76.6,10.2587,0.2899777,3.3,2.844,2.5,2.317,4.0,4.0,1.25,3.5,2.75,3.0,1.0,1.527,1.0,1.053,1.583,1.281,3.706,1.02,1.0,1.014,3.0,1.0,1.0,2.173,2.549,1.61,2.458,2.012,1.953,14.06076433,3.233253485,0.0,98.7,0.004993535,5.56475375,76.6,6.155810416,6678177511.66313
Kyrgyz Republic,KGZ,2016,6175337.5,32.19675443,35.944,64.056,99.7,22.2,76.9,9.7179,0.26780677,3.35,2.844,2.5,2.325,4.0,4.0,1.25,3.0,2.75,3.0,1.009,1.313,1.04,1.0,1.583,1.276,4.109,1.02,1.018,1.014,3.0,1.0,1.0,2.158,2.503,1.64,2.392,2.014,2.004,12.83447316,4.347840337,0.0,99.7,0.010549695,5.396224774,76.9,2.866177448,6813095379.1187
Kyrgyz Republic,KGZ,2017,6306695.5,32.88162409,36.135,63.865,100.0,24.7,77.2,9.5944,0.2733501,3.4,2.425,2.5,2.325,4.0,4.0,1.25,3.0,2.625,3.0,1.027,1.49,1.0,1.0,1.583,1.271,2.943,1.02,1.04,1.014,3.0,1.0,1.0,2.103,2.465,1.56,2.343,2.006,1.872,12.5145789,6.805423637,0.0,100.0,0.021254574,4.812809759,77.2,2.235067954,7702938379.42036
Kyrgyz Republic,KGZ,2018,6444078.5,33.59790667,36.351,63.649,100.0,23.4,77.3,11.4059,0.27690303,3.35,2.425,2.5,2.357,4.0,4.0,1.75,3.0,2.5,3.0,1.053,1.315,1.0,1.0,1.583,1.266,1.781,1.02,1.061,1.015,3.0,1.0,1.0,2.079,2.478,1.48,2.361,2.006,1.742,11.67528648,3.49979566,0.0,100.0,0.029520573,5.495697771,77.3,2.604734839,8271106235.41552
Kyrgyz Republic,KGZ,2019,6590211.0,34.35980709,36.591,63.409,99.9,28.3,77.3,10.1614,0.2970045,2.8,2.425,2.5,2.357,4.0,4.0,1.75,3.0,2.375,3.0,1.055,1.152,1.0,1.0,1.583,1.261,1.0,1.02,1.06,1.015,3.0,1.0,1.0,2.025,2.426,1.424,2.288,2.006,1.649,10.37390262,6.064650582,0.0,99.9,0.022537146,5.064784957,77.3,2.477533625,9371275264.36735
Kyrgyz Republic,KGZ,2020,6726595.5,35.07088373,36.856,63.144,99.9,30.0,77.1,9.1595,0.28989273,2.75,2.425,2.5,2.357,4.0,4.0,2.0,3.0,2.25,3.0,1.085,1.077,1.0,1.0,1.583,1.255,1.116,1.021,1.059,1.015,3.0,1.0,1.0,2.029,2.427,1.432,2.286,2.006,1.666,12.16965567,4.758699134,0.0,99.9,0.010384485,5.140735673,77.1,0.860614118,8270468614.24051
Latvia,LVA,2008,2177322.0,34.98998827,67.834,32.166,99.7,33.7,100.0,8.4559,0.37211558,3.35,3.911,4.107,3.37,2.0,1.0,1.0,2.0,1.0,1.5,1.647,1.0,1.0,1.0,1.736,1.353,1.633,1.002,1.0,1.01,2.0,1.5,1.0,1.709,1.955,1.341,2.211,1.247,1.456,3.091287125,0.042147165,0.0,99.7,0.042147165,0.614852208,100.0,-4.992103752,34135200994.0067
Latvia,LVA,2009,2141669.0,34.41703762,67.814,32.186,100.0,38.4,100.0,7.7149,0.3594563,2.9,3.931,3.102,3.37,2.0,2.0,1.0,2.0,1.25,1.5,1.787,1.0,1.0,1.0,1.736,1.335,1.633,1.002,1.0,1.012,2.0,1.75,1.0,1.742,1.997,1.36,2.114,1.471,1.47,3.286841214,0.036441578,0.0,100.0,0.036441578,0.719508969,100.0,11.39804778,25691530442.035
Latvia,LVA,2010,2097555.0,33.70811706,67.841,32.159,99.8,33.1,100.0,8.864,0.35030216,3.4,3.957,3.057,3.638,2.0,1.0,1.0,2.0,1.5,2.0,1.787,1.0,1.0,1.0,1.961,1.335,1.633,1.002,1.0,1.012,2.0,2.0,1.0,1.76,2.003,1.396,2.269,1.293,1.496,4.115884973,0.048232427,0.0,99.8,0.048232427,1.006284777,100.0,-7.207111522,23468324572.3343
Latvia,LVA,2011,2059709.0,33.09992447,67.869,32.131,99.8,35.5,100.0,8.204,0.3577257,3.4,3.998,3.263,3.638,2.0,1.0,1.0,2.0,1.5,2.0,1.877,1.0,1.0,1.0,1.55,1.408,1.202,1.002,1.0,1.011,2.0,2.0,1.0,1.75,2.023,1.341,2.292,1.293,1.416,3.777800794,0.072516588,0.0,99.8,0.072516588,0.858605472,100.0,3.966254574,26575547900.8247
Latvia,LVA,2012,2034319.0,32.69190223,67.897,32.103,100.0,40.4,100.0,7.9978,0.3523601,3.25,4.02,3.318,3.543,2.0,1.0,1.0,2.0,1.5,2.0,2.013,1.0,1.0,1.0,1.511,1.341,1.151,1.002,1.0,1.011,2.0,2.0,1.0,1.743,2.018,1.33,2.278,1.293,1.414,3.53285388,0.108105775,0.0,100.0,0.108105775,0.840826584,100.0,7.169763667,27116149948.6683
Latvia,LVA,2013,2012647.0,32.34362897,67.925,32.075,100.0,39.6,100.0,7.763,0.35497323,2.7,4.039,3.361,3.543,2.0,1.0,1.0,2.0,1.5,2.0,1.741,1.0,1.0,1.0,1.435,1.369,1.034,1.002,1.0,1.011,2.0,1.875,1.0,1.709,1.977,1.308,2.236,1.282,1.363,3.212086904,0.070597145,0.0,100.0,0.070597145,0.799101911,100.0,-6.387052265,29152128167.8438
Latvia,LVA,2014,1993782.0,32.04046475,67.952,32.048,100.0,40.2,100.0,7.5388,0.35113618,2.9,2.36,3.112,3.0,2.0,1.0,1.0,2.0,1.5,1.5,1.467,1.0,1.0,1.0,1.473,1.371,1.014,1.003,1.0,1.004,2.0,1.75,1.0,1.566,1.745,1.299,1.926,1.27,1.333,3.61639639,0.070213249,0.0,100.0,0.070213249,0.779977017,100.0,10.55882913,30277203767.4058
Latvia,LVA,2015,1977527.0,31.77924374,67.98,32.02,100.0,38.1,100.0,7.6272,0.34202468,2.75,2.121,3.037,3.0,2.0,1.0,1.0,2.0,1.75,1.0,1.43,1.0,1.0,1.0,1.449,1.405,1.071,1.003,1.0,1.003,3.0,1.625,1.0,1.601,1.688,1.47,1.849,1.46,1.336,3.554450184,0.027372028,0.0,100.0,0.027372028,0.938014133,100.0,2.483649446,26344565876.8902
Latvia,LVA,2016,1959537.0,31.49014094,68.021,31.979,100.0,38.5,100.0,7.4529,0.34328842,2.5,2.302,3.301,2.778,2.0,1.0,1.0,1.0,1.875,1.5,1.343,1.0,1.0,1.0,1.497,1.408,1.042,1.003,1.0,1.003,3.0,1.625,1.0,1.581,1.655,1.472,1.808,1.46,1.329,3.32532539,0.014890573,0.0,100.0,0.014890573,0.915604313,100.0,-4.056633155,27117105059.5075
Latvia,LVA,2017,1942248.0,31.21230334,68.075,31.925,100.0,42.6,100.0,7.4036,0.35571015,2.35,2.347,3.3,2.778,2.0,1.0,1.25,1.0,1.625,1.5,1.353,1.0,1.0,1.0,1.693,1.412,1.111,1.003,1.0,1.003,3.0,1.6,1.0,1.582,1.644,1.489,1.792,1.458,1.362,3.624762118,0.028461008,0.0,100.0,0.028461008,0.876136466,100.0,1.498553602,29391059767.4259
Latvia,LVA,2018,1927174.0,30.97006123,68.142,31.858,100.0,41.0,100.0,8.0762,0.35095707,2.35,2.38,3.153,2.548,2.0,1.0,1.5,1.5,1.625,1.0,1.505,1.0,1.0,1.0,1.832,1.415,1.078,1.004,1.0,1.003,3.0,1.475,1.0,1.582,1.645,1.486,1.785,1.446,1.392,3.66104778,0.063475156,0.0,100.0,0.063475156,0.900738821,100.0,-3.936395202,33247935477.3576
Latvia,LVA,2019,1913822.0,30.75549199,68.222,31.778,100.0,41.5,100.0,7.871,0.34489107,2.7,2.542,3.137,2.548,2.0,1.0,1.5,2.0,1.75,1.0,1.624,1.0,1.0,1.0,2.004,1.49,1.033,1.004,1.0,1.003,3.0,1.45,1.0,1.642,1.737,1.499,1.907,1.444,1.43,3.853434442,0.046901077,0.0,100.0,0.046901077,0.912078611,100.0,21.25380121,33099503950.847
Latvia,LVA,2020,1900449.0,30.53911297,68.315,31.685,100.0,43.8,100.0,7.2521,0.3570395,2.55,2.59,2.228,2.421,2.0,1.0,2.25,2.0,1.75,1.0,1.816,1.0,1.0,1.0,1.989,1.548,1.047,1.004,1.0,1.002,3.0,1.425,1.0,1.633,1.722,1.501,1.874,1.442,1.46,4.079181942,0.024215831,0.0,100.0,0.024215831,0.867333694,100.0,-0.208687878,33379927434.6149
Lithuania,LTU,2008,3198231.0,51.02881532,66.848,33.152,99.4,18.3,100.0,15.8161,0.35727003,3.95,3.702,2.728,2.944,3.0,1.0,1.5,2.0,1.25,1.5,1.496,1.0,1.0,1.0,1.54,1.62,1.314,1.006,1.0,1.005,2.0,1.6,1.0,1.715,1.971,1.331,2.153,1.256,1.586,3.281583238,0.101241067,0.0,99.4,0.101241067,0.757220861,100.0,2.455810896,47831254207.5223
Lithuania,LTU,2009,3162916.0,50.46535301,66.842,33.158,99.5,20.1,100.0,13.195,0.37218463,3.8,3.643,2.729,2.944,3.0,1.0,1.5,2.0,1.375,1.0,1.614,1.0,1.0,1.0,1.54,1.406,1.314,1.006,1.0,1.005,2.0,1.8,1.0,1.691,1.93,1.332,2.089,1.275,1.574,2.529282769,0.055082351,0.0,99.5,0.055082351,0.844425191,100.0,1.400395291,37494380038.9213
Lithuania,LTU,2010,3097282.0,49.4181412,66.757,33.243,99.7,21.5,100.0,14.0266,0.33608714,4.0,3.829,2.722,3.181,3.0,1.0,1.5,2.0,1.5,1.0,1.533,1.0,1.0,1.0,1.598,1.406,1.314,1.006,1.0,1.005,2.0,2.0,1.0,1.729,1.98,1.352,2.163,1.293,1.572,3.068715186,0.063254599,0.0,99.7,0.063254599,0.976178843,100.0,-6.275715438,36638128534.0643
Lithuania,LTU,2011,3028115.0,48.31533012,66.741,33.259,99.7,22.7,100.0,14.3115,0.3248643,3.7,3.492,2.732,3.181,3.0,1.0,1.5,2.0,1.5,1.5,1.531,1.0,1.0,1.0,1.492,1.505,3.032,1.006,1.0,1.005,2.0,2.0,1.0,1.774,1.975,1.473,2.157,1.293,1.773,3.518971294,0.089593062,0.0,99.7,0.089593062,0.836374943,100.0,6.519546747,43186501862.7907
Lithuania,LTU,2012,2987773.0,47.67165013,66.864,33.136,100.0,23.9,100.0,14.4789,0.350923,3.65,3.268,2.733,3.614,3.0,1.0,1.5,2.0,1.5,1.5,1.301,1.0,1.0,1.0,1.382,1.515,3.515,1.006,1.0,1.006,2.0,2.0,1.0,1.782,1.971,1.5,2.164,1.293,1.791,4.000074488,0.076215913,0.0,100.0,0.076215913,0.891352907,100.0,11.99849422,42709372066.8627
Lithuania,LTU,2013,2957689.0,47.19088951,66.986,33.014,100.0,26.3,100.0,13.3554,0.35307318,3.35,3.242,2.639,3.614,2.0,1.0,1.5,2.0,1.625,1.5,1.287,1.0,1.0,1.0,1.363,1.57,3.456,1.006,1.0,1.005,2.0,1.875,1.0,1.73,1.89,1.488,2.141,1.282,1.61,3.534358106,0.055198952,0.0,100.0,0.055198952,0.80501235,100.0,-3.090788459,46303660422.0434
Lithuania,LTU,2014,2932367.0,46.80553871,67.108,32.892,100.0,27.7,100.0,13.2056,0.37675023,3.3,3.19,2.595,3.496,2.0,1.0,1.5,2.0,1.75,1.5,1.505,1.0,1.0,1.0,1.363,1.649,1.998,1.006,1.0,1.002,2.0,1.75,1.0,1.688,1.892,1.38,2.131,1.27,1.473,3.440160841,0.045259732,0.0,100.0,0.045259732,0.76242717,100.0,4.548073668,48306546656.9281
Lithuania,LTU,2015,2904910.0,46.36727853,67.23,32.77,100.0,29.0,100.0,13.6544,0.373703,3.3,3.173,2.591,3.496,2.0,1.0,1.5,2.0,1.75,1.0,1.429,1.0,1.0,1.0,1.421,1.57,1.314,1.009,1.0,1.002,3.0,1.625,1.0,1.706,1.845,1.497,2.069,1.46,1.382,3.436718648,0.020409684,0.0,100.0,0.020409684,0.963766791,100.0,5.231781607,41540954817.2039
Lithuania,LTU,2016,2868231.0,45.78766642,67.366,32.634,100.0,31.5,100.0,13.5165,0.3838584,3.1,2.855,2.617,3.016,2.0,1.0,1.5,2.0,1.75,1.5,1.462,1.0,1.0,1.0,1.545,1.858,1.0,1.008,1.0,1.002,3.0,1.625,1.0,1.694,1.821,1.504,2.033,1.46,1.397,3.120618961,0.012338092,0.0,100.0,0.012338092,0.968870147,100.0,-3.96658679,42970749245.0336
Lithuania,LTU,2017,2828403.0,45.15258377,67.516,32.484,100.0,33.8,100.0,13.9576,0.37283584,2.85,2.98,2.534,3.016,2.0,1.0,1.5,2.0,1.75,1.0,1.631,1.0,1.0,1.0,1.707,1.902,2.697,1.008,1.0,1.001,3.0,1.5,1.0,1.717,1.775,1.629,1.96,1.448,1.641,3.549336337,0.014815077,0.0,100.0,0.014815077,0.912018168,100.0,0.568529442,47756764508.446
Lithuania,LTU,2018,2801543.0,44.73164618,67.679,32.321,100.0,33.7,100.0,14.0131,0.3570533,2.45,2.833,2.461,2.865,2.0,1.0,1.5,2.0,1.75,1.0,1.674,1.0,1.0,1.0,1.817,2.112,2.891,1.008,1.0,1.001,3.0,1.425,1.0,1.699,1.726,1.659,1.887,1.442,1.707,2.886857266,0.015877717,0.0,100.0,0.015877717,0.876330583,100.0,-10.9651705,54261795148.5372
Lithuania,LTU,2019,2794137.0,44.6205206,67.855,32.145,100.0,33.5,100.0,14.2898,0.3525135,2.15,2.383,2.455,2.865,2.0,1.0,1.5,2.0,1.75,1.0,1.36,1.0,1.0,1.0,1.942,2.077,2.203,1.008,1.582,1.001,3.0,1.4,1.0,1.664,1.655,1.676,1.807,1.439,1.702,3.124047444,0.008314605,0.0,100.0,0.008314605,0.905173065,100.0,10.57558011,55122066225.796
Lithuania,LTU,2020,2794885.0,44.63246567,68.046,31.954,100.0,31.7,100.0,14.2477,0.35956642,2.0,2.321,2.471,2.746,2.0,1.0,1.0,2.0,1.75,1.0,1.5,1.38,1.0,1.0,1.927,2.28,1.349,1.009,1.583,1.001,3.0,1.375,1.0,1.626,1.624,1.628,1.756,1.437,1.64,3.532419939,0.004072641,0.0,100.0,0.004072641,0.861028394,100.0,17.97556313,57412038533.2718
Moldova,MDA,2008,2868833.0,99.86538796,42.682,57.318,99.1,4.9,89.0,7.7632,0.34692442,3.8,3.17,2.331,2.754,2.0,3.0,2.5,2.0,2.875,2.5,1.0,1.532,1.0,1.0,1.167,1.308,2.165,1.004,1.374,1.042,3.0,1.375,1.0,2.006,2.312,1.546,2.458,1.84,1.436,8.810934172,0.068713389,0.0,99.1,0.068713389,3.289577342,89.0,41.02669409,6054824248.24221
Moldova,MDA,2009,2865213.0,99.73937411,42.651,57.349,99.2,4.8,90.7,7.6323,0.32910907,3.85,2.909,2.221,2.754,2.0,3.0,2.5,2.0,2.75,2.5,1.0,1.532,1.0,1.0,1.167,1.255,2.165,1.004,1.496,1.048,3.0,1.5,1.0,1.992,2.276,1.566,2.408,1.851,1.451,8.49746275,0.048497064,0.0,99.2,0.048497064,3.672200873,90.7,-9.949998042,5439434271.78807
Moldova,MDA,2010,2862354.0,99.77878482,42.62,57.38,99.3,20.0,92.0,8.3894,0.3205092,3.9,3.061,2.166,2.452,2.0,3.0,2.5,2.0,3.0,2.5,1.0,1.532,1.0,1.0,1.196,1.255,2.165,1.004,1.652,1.053,3.0,1.625,1.0,2.012,2.29,1.595,2.429,1.863,1.482,11.16125723,0.027545187,0.0,99.3,0.027545187,3.170868808,92.0,7.389999994,6974982369.60155
Moldova,MDA,2011,2860699.0,99.72109318,42.589,57.411,99.4,20.4,93.1,8.4266,0.30628577,3.3,3.16,2.189,2.452,2.0,3.0,2.5,2.0,3.0,3.0,1.0,1.532,1.0,1.0,1.115,1.214,2.286,1.004,1.531,1.056,3.0,1.5,1.0,2.012,2.304,1.573,2.449,1.851,1.461,11.3842526,0.044268266,0.0,99.4,0.044268266,2.766620296,93.1,5.098987609,8414352020.49442
Moldova,MDA,2012,2860324.0,99.67327595,42.558,57.442,99.5,22.1,94.1,8.2455,0.2915884,3.25,3.324,2.205,2.444,2.0,3.0,2.5,2.0,3.125,3.0,1.0,1.532,1.0,1.0,1.12,1.213,1.805,1.004,1.611,1.058,3.0,1.375,1.0,2.011,2.326,1.538,2.479,1.84,1.419,10.44817272,0.034026858,0.0,99.5,0.034026858,2.656820794,94.1,-20.38706336,8709138634.82921
Moldova,MDA,2013,2859558.0,99.57718425,42.527,57.473,99.6,23.8,94.9,7.3433,0.2853416,3.5,3.018,2.23,2.444,2.0,3.0,2.5,2.0,3.25,2.5,1.0,1.329,1.0,1.0,1.124,1.214,1.472,1.004,1.476,1.058,3.0,1.25,1.0,1.962,2.277,1.49,2.411,1.828,1.356,11.55036194,0.02600403,0.0,99.6,0.02600403,2.233600327,94.9,46.81401901,9496717875.51932
Moldova,MDA,2014,2857815.0,99.51648849,42.496,57.504,99.8,24.3,95.65,7.885,0.26833853,3.55,3.144,2.256,2.897,2.0,3.0,2.5,2.0,3.25,2.5,1.0,1.197,1.0,1.0,1.12,1.212,1.0,1.004,1.255,1.021,3.0,1.125,1.0,1.957,2.316,1.418,2.461,1.817,1.261,14.07095696,0.019655915,0.0,99.8,0.019655915,2.512423365,95.65,8.590437812,9402090137.7423
Moldova,MDA,2015,2835978.0,98.75606783,42.49,57.51,99.9,24.7,96.1,8.1636,0.27028158,3.7,3.18,2.194,2.897,2.0,3.0,2.5,2.0,3.25,2.0,1.0,1.0,1.0,1.0,1.134,1.243,2.038,1.004,1.098,1.022,3.0,1.0,1.0,1.951,2.274,1.468,2.402,1.805,1.361,12.82125575,0.009242237,0.0,99.9,0.009242237,3.403165578,96.1,-13.32684236,7797667196.73087
Moldova,MDA,2016,2803186.0,97.61416583,42.511,57.489,99.9,25.3,96.6,8.3042,0.26345387,3.5,2.704,2.656,3.26,2.0,3.0,2.5,2.0,3.375,2.5,1.0,1.0,1.0,1.0,1.148,1.247,1.623,1.004,1.099,1.023,3.0,1.2,1.0,1.978,2.326,1.456,2.475,1.824,1.314,12.47974385,0.005898306,0.0,99.9,0.005898306,3.432018386,96.6,18.38604009,7980917075.7748
Moldova,MDA,2017,2755189.0,95.90938838,42.557,57.443,100.0,26.1,96.8,8.1896,0.25899243,3.5,2.938,2.684,3.26,2.0,3.0,2.5,2.0,3.625,2.0,1.0,1.169,1.0,1.0,1.158,1.242,1.415,1.004,1.0,1.024,3.0,1.4,1.0,1.979,2.334,1.447,2.486,1.842,1.273,12.19959108,0.006343094,0.0,100.0,0.006343094,2.950622723,96.8,4.921911321,9514404016.20949
Moldova,MDA,2018,2707203.0,94.25439467,42.629,57.371,100.0,25.3,97.0,8.7553,0.25661647,3.55,3.044,2.71,3.22,2.0,3.0,1.5,2.0,3.75,2.0,1.0,1.093,1.0,1.0,1.153,1.245,1.701,1.004,1.0,1.024,3.0,1.4,1.0,1.96,2.289,1.467,2.423,1.842,1.306,10.14687846,0.008910131,0.0,100.0,0.008910131,2.786374207,97.0,-4.904478244,11252353420.8798
Moldova,MDA,2019,2664224.0,92.75609357,42.726,57.274,100.0,22.0,97.3,9.0374,0.26016647,2.7,2.604,2.733,3.22,2.0,3.0,1.5,2.0,3.625,2.5,1.0,1.049,1.0,1.0,1.163,1.248,1.172,1.004,1.0,1.025,3.0,1.4,1.0,1.91,2.229,1.431,2.34,1.842,1.246,10.16081263,0.007184307,0.0,100.0,0.007184307,2.86856742,97.3,0.212309735,11736797054.6965
Moldova,MDA,2020,2635130.0,91.74732605,42.849,57.151,100.0,22.3,97.4,8.7757,0.25045705,2.45,2.816,2.755,3.016,2.0,3.0,1.75,2.0,3.25,3.0,1.0,1.024,1.0,1.0,1.172,1.251,1.114,1.004,1.0,1.026,3.0,1.4,1.0,1.918,2.245,1.428,2.363,1.842,1.24,9.366692014,0.004433061,0.0,100.0,0.004433061,2.741134797,97.4,-29.39405059,11530746234.4492
Netherlands,NLD,2008,16445593.0,487.1324941,85.402,14.598,100.0,3.9,100.0,178.9336,0.29298013,2.1,1.388,2.071,1.794,2.0,1.0,1.5,2.0,1.0,1.0,1.727,1.0,1.0,1.0,1.621,1.458,2.325,1.568,5.0,1.0,1.0,1.7,1.0,1.542,1.429,1.711,1.469,1.064,2.351,1.65239007,0.840572769,0.0,100.0,0.840572769,0.489499486,100.0,2.585906192,957901566041.406
Netherlands,NLD,2009,16530388.0,490.0796917,86.288,13.712,100.0,4.4,100.0,173.665,0.27881998,2.1,1.433,2.07,1.794,2.0,1.0,1.5,2.0,1.0,1.0,1.739,1.0,1.0,1.0,1.621,1.38,2.325,1.541,5.0,1.0,1.0,1.775,1.0,1.543,1.433,1.709,1.474,1.071,2.338,1.5659192,0.554421343,0.0,100.0,0.554421343,0.528573165,100.0,3.131386231,878954223140.234
Netherlands,NLD,2010,16615394.0,492.5998814,87.134,12.866,100.0,3.9,100.0,185.1021,0.2784524,2.1,1.452,2.068,1.73,2.0,1.0,1.5,2.0,1.0,1.0,1.844,1.0,1.0,1.0,1.645,1.38,2.325,1.513,5.0,1.0,1.0,1.8,1.0,1.545,1.435,1.709,1.471,1.073,2.349,1.787808193,0.597732614,0.0,100.0,0.597732614,0.582240763,100.0,-0.172275091,852464982433.335
Netherlands,NLD,2011,16693074.0,495.0496441,87.879,12.121,100.0,4.7,100.0,173.0457,0.27750087,2.25,1.462,2.486,1.73,2.0,1.0,1.5,2.0,1.0,1.0,1.924,1.0,1.0,1.0,1.631,1.338,2.021,1.486,5.0,1.0,1.0,1.85,1.0,1.559,1.475,1.685,1.522,1.078,2.311,1.598443933,0.778473608,0.0,100.0,0.778473608,0.52490253,100.0,-0.208765434,913140741332.687
Netherlands,NLD,2012,16754962.0,496.8849941,88.588,11.412,100.0,4.9,100.0,170.4764,0.2762093,1.85,1.43,2.483,1.651,2.0,1.0,1.5,2.0,1.0,1.0,1.774,1.0,1.0,1.0,1.612,1.338,1.55,1.458,5.0,1.0,1.0,1.725,1.0,1.516,1.436,1.637,1.476,1.067,2.231,1.696970065,0.921106734,0.0,100.0,0.921106734,0.58976632,100.0,-0.066754329,845689017065.625
Netherlands,NLD,2013,16804432.0,498.7958445,89.187,10.813,100.0,5.0,100.0,169.2603,0.2810648,1.95,1.425,2.501,1.651,2.0,1.0,1.5,2.0,1.0,1.0,1.758,1.0,1.0,1.0,1.583,1.335,1.186,1.43,5.0,1.0,1.0,1.725,1.0,1.508,1.442,1.606,1.485,1.067,2.177,1.844742903,0.932413422,0.0,100.0,0.932413422,0.583063628,100.0,1.441354907,883951539006.669
Netherlands,NLD,2014,16865008.0,500.5938854,89.69,10.31,100.0,5.6,100.0,161.8681,0.2863142,1.85,1.429,2.524,1.548,2.0,1.0,1.5,2.0,1.0,1.0,2.048,1.0,1.0,1.0,1.559,1.335,1.027,1.403,5.0,1.0,1.0,1.725,1.0,1.502,1.443,1.591,1.47,1.067,2.185,1.800989351,0.572471423,0.0,100.0,0.572471423,0.57107521,100.0,5.074118482,901556501756.467
